,aNWP,aNSW,rSL,avWLiC,avWpS,aSN,SC,avNSyl,WV2,FRE,aNShort,language,.,!,?,",",-,of,is,the,class,doc
1651,2229,0.44952893674293404,158.27272727272728,4.3423059668012565,28.974025974025974,77,2.331927812447293,1.3943472409152087,0.3104531179901301,59.464587054937,0.01256168685509197,10,0.5291479820627802,0.0,0.04035874439461883,0.27802690582959644,0.15246636771300448,0.013907581875280395,0.018842530282637954,0.05383580080753701,1,1660
1652,2052,0.42543859649122806,118.95833333333333,4.446393762183236,21.375,96,2.305772569444444,1.4176413255360625,0.33966861598440545,65.20691885964914,0.019980506822612085,10,0.6,0.0,0.0,0.34,0.06,0.007797270955165692,0.010721247563352826,0.05896686159844054,1,1661
1653,1935,0.4496124031007752,121.27586206896552,4.357622739018088,22.24137931034483,87,1.3608138459505879,1.4087855297157623,0.34160206718346253,65.07674418604653,0.0015503875968992248,10,0.6262135922330098,0.0,0.038834951456310676,0.24271844660194175,0.09223300970873786,0.012403100775193798,0.020155038759689922,0.06459948320413436,1,1662
1654,1648,0.4405339805825243,92.15789473684211,4.191140776699029,17.357894736842105,95,1.2285872576177284,1.3264563106796117,0.3689320388349515,76.99853295861014,0.024271844660194174,10,0.5151515151515151,0.005050505050505051,0.1111111111111111,0.2828282828282828,0.08585858585858586,0.01820388349514563,0.017597087378640776,0.04308252427184466,2,1663
1655,2080,0.43701923076923077,178.359375,4.3567307692307695,32.5,64,4.113525390625,1.3971153846153845,0.3668269230769231,55.65153846153849,0.026442307692307692,10,0.4433497536945813,0.0,0.029556650246305417,0.4088669950738916,0.11822660098522167,0.021634615384615384,0.015384615384615385,0.04903846153846154,1,1664
1656,1384,0.4356936416184971,144.77777777777777,4.541184971098266,25.62962962962963,54,0.6481481481481483,1.44364161849711,0.3959537572254336,58.68884500107045,0.016618497109826588,10,0.6904761904761905,0.031746031746031744,0.06349206349206349,0.11904761904761904,0.09523809523809523,0.015173410404624277,0.02384393063583815,0.05708092485549133,1,1665
1657,1979,0.4744820616472966,156.08823529411765,4.2546740778170795,29.102941176470587,68,3.9264705882352944,1.4012127337038909,0.3218797372410308,58.7529174345332,0.015664477008590198,10,0.39215686274509803,0.014705882352941176,0.09313725490196079,0.4362745098039216,0.06372549019607843,0.009600808489135927,0.023244062657908033,0.06114199090449722,2,1666
1658,1815,0.4214876033057851,100.12871287128714,4.503581267217631,17.97029702970297,101,0.6311145966081756,1.43801652892562,0.31294765840220384,66.93895016774405,0.005509641873278237,10,0.7413793103448276,0.0,0.0,0.21264367816091953,0.04597701149425287,0.008264462809917356,0.018732782369146005,0.05950413223140496,1,1667
1659,2208,0.46195652173913043,153.76923076923077,4.304347826086956,28.307692307692307,78,4.909270216962525,1.3673007246376812,0.3269927536231884,62.42905100334451,0.034420289855072464,10,0.40350877192982454,0.0,0.0043859649122807015,0.5745614035087719,0.017543859649122806,0.01358695652173913,0.013134057971014492,0.04800724637681159,1,1668
1660,1282,0.43837753510140404,143.68627450980392,4.569422776911076,25.137254901960784,51,2.052287581699346,1.4477379095163807,0.4032761310452418,58.842059129424015,0.0109204368174727,10,0.6242038216560509,0.012738853503184714,0.06369426751592357,0.21656050955414013,0.08280254777070063,0.014820592823712949,0.01638065522620905,0.06318252730109204,3,1669
1661,2369,0.4841705360911777,134.55913978494624,4.111861544955677,25.483870967741936,93,1.6413458203260491,1.308991135500211,0.3322076825664837,70.2282209044241,0.014352047277332207,10,0.7455621301775148,0.011834319526627219,0.023668639053254437,0.1242603550295858,0.09467455621301775,0.010552975939214858,0.021950189953566904,0.043056141831996624,2,1670
1662,1277,0.4620203602192639,119.45614035087719,4.2294440093970245,22.403508771929825,57,1.53524161280394,1.3484729835552076,0.3539545810493344,70.01462418772068,0.028191072826938137,10,0.4827586206896552,0.05172413793103448,0.04310344827586207,0.3706896551724138,0.05172413793103448,0.012529365700861394,0.01096319498825372,0.05716523101018011,1,1671
1663,1900,0.4663157894736842,130.78947368421052,4.142631578947368,25.0,76,1.038781163434903,1.3305263157894738,0.3163157894736842,68.89747368421054,0.035789473684210524,10,0.4666666666666667,0.006666666666666667,0.16,0.26666666666666666,0.1,0.014210526315789474,0.008421052631578947,0.045263157894736845,1,1672
1664,2667,0.4338207724034496,124.61538461538461,4.3130858642669665,22.794871794871796,117,4.259697567389875,1.3700787401574803,0.3445819272590926,67.7895437108823,0.04011998500187477,10,0.44281524926686217,0.0,0.03225806451612903,0.501466275659824,0.02346041055718475,0.015748031496062992,0.012373453318335208,0.047994000749906264,1,1673
1665,2551,0.40650725205801647,146.45454545454547,4.530772246177969,25.767676767676768,99,2.6097337006427916,1.418659349274794,0.3359466875735006,60.662227132160524,0.01528812230497844,10,0.47619047619047616,0.013605442176870748,0.07142857142857142,0.29591836734693877,0.14285714285714285,0.011368090944727557,0.010584084672677381,0.03410427283418267,2,1674
1666,2217,0.4298601714027966,162.44871794871796,4.566080288678394,28.423076923076923,78,4.161242603550296,1.4393324312133513,0.3288227334235454,56.218053242427416,0.02480829950383401,10,0.4559386973180077,0.0038314176245210726,0.04980842911877394,0.3716475095785441,0.11877394636015326,0.013531799729364006,0.016689219666215605,0.05051871898962562,2,1675
1667,2614,0.4563886763580719,119.69166666666666,4.392119357306809,21.8,120,1.1583333333333334,1.4104820198928845,0.33205814843152254,65.381221117062,0.009946442234123947,10,0.6187050359712231,0.007194244604316547,0.09352517985611511,0.2158273381294964,0.06474820143884892,0.010711553175210406,0.0225707727620505,0.04820198928844682,3,1676
1668,1202,0.4259567387687188,191.65714285714284,4.450915141430948,34.34285714285714,35,4.093061224489796,1.4226289517470883,0.38685524126455906,51.62259068219635,0.024126455906821963,10,0.46788990825688076,0.0,0.009174311926605505,0.42201834862385323,0.10091743119266056,0.009983361064891847,0.014975041597337771,0.059900166389351084,1,1677
1669,2854,0.42747021723896284,146.44545454545454,4.516818500350386,25.945454545454545,110,2.454876033057851,1.4376313945339874,0.3177995795374912,58.87674765878832,0.019621583742116328,10,0.6329113924050633,0.0,0.0189873417721519,0.2974683544303797,0.05063291139240506,0.014365802382620883,0.013314646110721794,0.06412053258584442,3,1678
1670,1251,0.47322142286171065,131.55102040816325,4.0503597122302155,25.53061224489796,49,1.4977092877967515,1.3357314148681054,0.34932054356514786,67.91855087358687,0.02238209432454037,10,0.49137931034482757,0.0,0.19827586206896552,0.2672413793103448,0.04310344827586207,0.012789768185451638,0.02238209432454037,0.029576338928856916,1,1679
1671,1845,0.43306233062330624,121.96511627906976,4.6005420054200545,21.453488372093023,86,1.4180638182801513,1.483468834688347,0.34688346883468835,59.55824588769144,0.010298102981029811,10,0.5054347826086957,0.016304347826086956,0.09782608695652174,0.30978260869565216,0.07065217391304347,0.016260162601626018,0.02113821138211382,0.041192411924119245,2,1680
1672,2927,0.4677143833276392,152.27884615384616,4.284933378886231,28.153846153846153,104,4.886279585798817,1.3939186880765289,0.3009907755380936,60.33332514257184,0.015715749914588316,10,0.5228571428571429,0.0,0.005714285714285714,0.43142857142857144,0.04,0.01400751622822002,0.019473864024598567,0.05534677143833276,1,1681
1673,2790,0.4136200716845878,111.67808219178082,4.757347670250896,19.10958904109589,146,1.5713548508162882,1.5491039426523296,0.3265232974910394,56.3845735749006,0.012903225806451613,10,0.6050156739811913,0.0,0.006269592476489028,0.329153605015674,0.05956112852664577,0.016845878136200716,0.015770609318996417,0.05053763440860215,1,1682
1674,2378,0.44575273338940286,119.8,4.40201850294365,21.62727272727273,110,2.1724793388429755,1.4129520605550883,0.30529857022708157,65.34757385885774,0.01682085786375105,10,0.46494464944649444,0.02952029520295203,0.08118081180811808,0.35793357933579334,0.06642066420664207,0.009671993271656855,0.01934398654331371,0.04751892346509672,2,1683
1675,1575,0.46285714285714286,165.7843137254902,4.236190476190476,30.88235294117647,51,4.259131103421761,1.36,0.3752380952380952,60.433411764705895,0.02095238095238095,10,0.5497382198952879,0.010471204188481676,0.05235602094240838,0.3036649214659686,0.08376963350785341,0.012063492063492064,0.015238095238095238,0.04825396825396826,3,1684
1676,3156,0.4337769328263625,159.89908256880733,4.403992395437262,28.954128440366972,109,2.7628145778974833,1.3919518377693283,0.31147021546261094,59.68743415774237,0.03136882129277566,10,0.5476923076923077,0.0,0.03076923076923077,0.31076923076923074,0.11076923076923077,0.014258555133079848,0.01394169835234474,0.04784537389100127,3,1685
1677,2188,0.4638939670932358,176.65151515151516,4.227148080438757,33.15151515151515,66,3.8200183654729107,1.363345521023766,0.32952468007312613,57.84718104260155,0.009140767824497258,10,0.4519230769230769,0.009615384615384616,0.009615384615384616,0.38461538461538464,0.14423076923076922,0.018281535648994516,0.013711151736745886,0.04890310786106033,3,1686
1678,2405,0.42952182952182955,116.8103448275862,4.49022869022869,20.732758620689655,116,2.415873959571938,1.4041580041580042,0.34594594594594597,66.99948284823286,0.01288981288981289,10,0.4883720930232558,0.0033222591362126247,0.03322259136212625,0.3588039867109635,0.11627906976744186,0.012474012474012475,0.02203742203742204,0.041164241164241167,2,1687
1679,1848,0.4107142857142857,149.80281690140845,4.641233766233766,26.028169014084508,71,1.3816703035112081,1.4637445887445888,0.37662337662337664,56.58361624291203,0.016233766233766232,10,0.6130653266331658,0.010050251256281407,0.05527638190954774,0.17587939698492464,0.1457286432160804,0.012987012987012988,0.01893939393939394,0.05248917748917749,2,1688
1680,2538,0.44759653270291566,153.19101123595505,4.314814814814815,28.528089887640448,89,1.0799141522535034,1.4014972419227738,0.3112687155240346,59.31232209737829,0.003940110323089046,10,0.6373626373626373,0.0,0.08241758241758242,0.25824175824175827,0.02197802197802198,0.01260835303388495,0.024034672970843184,0.05397951142631994,1,1689
1681,2712,0.47123893805309736,122.6608695652174,4.112463126843658,23.643478260869564,115,1.0697920604914934,1.3355457227138643,0.2857669616519174,69.84970142362448,0.011061946902654867,10,0.5954198473282443,0.003816793893129771,0.08015267175572519,0.20610687022900764,0.11450381679389313,0.011061946902654867,0.018067846607669618,0.043510324483775814,3,1690
1682,2181,0.4530032095369097,113.56190476190476,4.353966070609812,20.78095238095238,105,1.2364625850340136,1.3681797340669417,0.348922512608895,69.99432783127008,0.024759284731774415,10,0.5633802816901409,0.004694835680751174,0.07042253521126761,0.3004694835680751,0.06103286384976526,0.015130674002751032,0.021549747822099955,0.059147180192572216,3,1691
1683,2015,0.41935483870967744,156.07894736842104,4.72258064516129,26.539473684210527,76,1.8317174515235457,1.456575682382134,0.3389578163771712,56.671131480997786,0.021339950372208438,10,0.5826086956521739,0.004347826086956522,0.0782608695652174,0.2,0.13478260869565217,0.004466501240694789,0.012903225806451613,0.04516129032258064,2,1692
1684,2566,0.44544037412314885,151.37234042553192,4.438815276695245,27.29787234042553,94,2.869058397464916,1.4134840218238502,0.3222915042868278,59.54691132817038,0.012470771628994544,10,0.5179282868525896,0.0,0.03187250996015936,0.40239043824701193,0.04780876494023904,0.014809041309431021,0.021044427123928292,0.05767731878409977,1,1693
1685,1919,0.4726420010422095,123.3780487804878,4.1865554976550285,23.402439024390244,82,1.079268292682927,1.3507034914017717,0.3512245961438249,68.81200901765403,0.006253256904637832,10,0.5819209039548022,0.005649717514124294,0.05649717514124294,0.23163841807909605,0.12429378531073447,0.009900990099009901,0.020323084940072955,0.05627931214174049,2,1694
1686,2694,0.44580549368968075,143.08653846153845,4.416109873793616,25.942307692307693,104,1.7461168639053253,1.413140311804009,0.31069042316258355,60.95188731368855,0.020415738678544914,10,0.5601503759398496,0.0037593984962406013,0.10902255639097744,0.2669172932330827,0.06015037593984962,0.013734224201930215,0.012620638455827766,0.04899777282850779,2,1695
1687,1448,0.449585635359116,123.15625,4.350828729281768,22.625,64,1.0107421875,1.3915745856353592,0.4060773480662983,66.14341505524862,0.019337016574585635,10,0.6884057971014492,0.014492753623188406,0.0,0.21739130434782608,0.07971014492753623,0.013812154696132596,0.018646408839779006,0.06284530386740332,1,1696
1688,2748,0.4443231441048035,146.41904761904763,4.461790393013101,26.17142857142857,105,3.3286167800453517,1.4115720524017468,0.336608442503639,60.85200436681225,0.024017467248908297,10,0.48231511254019294,0.003215434083601286,0.04501607717041801,0.37942122186495175,0.09003215434083602,0.010189228529839884,0.014919941775836972,0.06295487627365356,3,1697
1689,2965,0.4397976391231029,119.14814814814815,4.323102866779089,21.962962962962962,135,1.3080932784636488,1.369983136593592,0.29106239460371,68.64201923677473,0.013490725126475547,10,0.6409395973154363,0.003355704697986577,0.030201342281879196,0.2684563758389262,0.05704697986577181,0.013827993254637436,0.019224283305227657,0.05463743676222597,3,1698
1690,1679,0.4597974985110185,134.85294117647058,4.329362715902323,24.691176470588236,68,2.944636678200692,1.3841572364502681,0.3466349017272186,64.67375367866028,0.016676593210244194,10,0.43478260869565216,0.0,0.07065217391304347,0.40217391304347827,0.09239130434782608,0.016676593210244194,0.023228111971411555,0.04288266825491364,2,1699
1691,1451,0.4224672639558925,118.02985074626865,4.320468642315644,21.65671641791045,67,2.7204277121853417,1.3659545141281875,0.4148862853204687,69.29368094057625,0.030323914541695383,10,0.47093023255813954,0.0,0.05232558139534884,0.4127906976744186,0.06395348837209303,0.016540317022742935,0.012405237767057202,0.04755341144038594,1,1700
1692,1526,0.43315858453473133,141.85,4.416120576671036,25.433333333333334,60,3.631111111111111,1.4141546526867628,0.3735255570117956,61.382683049366555,0.026867627785058978,10,0.47093023255813954,0.0,0.023255813953488372,0.4418604651162791,0.06395348837209303,0.01703800786369594,0.020969855832241154,0.04849279161205767,1,1701
1693,950,0.4305263157894737,125.1951219512195,4.285263157894737,23.170731707317074,41,2.2272456870910173,1.38,0.43157894736842106,66.5687073170732,0.015789473684210527,10,0.4326923076923077,0.038461538461538464,0.1346153846153846,0.34615384615384615,0.04807692307692308,0.01263157894736842,0.016842105263157894,0.03263157894736842,3,1702
1694,1610,0.44161490683229815,99.06741573033707,4.402484472049689,18.089887640449437,89,0.8299457139250095,1.424223602484472,0.3422360248447205,67.9844472747575,0.008695652173913044,10,0.7167630057803468,0.0,0.0,0.21965317919075145,0.06358381502890173,0.010559006211180125,0.016149068322981366,0.062111801242236024,1,1703
1695,2041,0.45222929936305734,106.52,4.1680548750612445,20.42,100,0.22680000000000003,1.3111219990200882,0.3307202351788339,75.18777888290056,0.0014698677119059284,10,0.7469135802469136,0.0,0.08024691358024691,0.08641975308641975,0.08641975308641975,0.013228809407153356,0.01910828025477707,0.05438510534051935,1,1704
1696,2468,0.43841166936790926,129.28571428571428,4.378849270664506,23.504761904761907,105,2.0280272108843542,1.4157212317666126,0.3107779578606159,63.207650459211266,0.03889789303079417,10,0.5136186770428015,0.01556420233463035,0.04669260700389105,0.33852140077821014,0.08560311284046693,0.013371150729335495,0.014586709886547812,0.039303079416531606,1,1705
1697,2647,0.44692104268983757,135.83018867924528,4.323384964110313,24.971698113207548,106,2.837842648629406,1.4231205137891954,0.3067623724971666,61.09273094852843,0.01662259161314696,10,0.587248322147651,0.013422818791946308,0.013422818791946308,0.35906040268456374,0.026845637583892617,0.010578012844729883,0.02040045334340763,0.056667925953910084,1,1706
1698,2453,0.4415002038320424,148.97826086956522,4.50142682429678,26.66304347826087,92,2.0495037807183367,1.424785976355483,0.33591520587036283,59.23511726989136,0.006930289441500204,10,0.5550239234449761,0.004784688995215311,0.028708133971291867,0.39712918660287083,0.014354066985645933,0.011822258459029759,0.014268242967794538,0.04525071341214839,3,1707
1699,1479,0.47058823529411764,191.88095238095238,4.3394185260311025,35.214285714285715,42,3.854875283446712,1.4131169709263016,0.3644354293441514,51.5428042596349,0.010818120351588911,10,0.4852941176470588,0.014705882352941176,0.0661764705882353,0.36764705882352944,0.0661764705882353,0.005409060175794456,0.028397565922920892,0.07910750507099391,2,1708
1700,1897,0.41591987348444914,156.6086956521739,4.575118608328941,27.492753623188406,69,2.473429951690821,1.4591460200316289,0.3795466526093832,55.486101777787994,0.01739588824459673,10,0.45108695652173914,0.0,0.08695652173913043,0.34782608695652173,0.11413043478260869,0.007380073800738007,0.020031628887717447,0.03953610964681075,2,1709
1701,2295,0.4474945533769063,176.02702702702703,4.542483660130719,31.013513513513512,74,3.3133674214755295,1.4483660130718954,0.3681917211328976,52.824519077901456,0.023529411764705882,10,0.5992063492063492,0.0,0.01984126984126984,0.2857142857142857,0.09523809523809523,0.016122004357298474,0.013507625272331155,0.04923747276688453,3,1710
1702,1934,0.4348500517063082,183.76271186440678,4.452947259565667,32.779661016949156,59,7.208273484630854,1.3981385729058946,0.38262668045501547,55.28112079995795,0.022233712512926575,10,0.4634146341463415,0.0,0.036585365853658534,0.4146341463414634,0.08536585365853659,0.012926577042399173,0.012409513960703205,0.048086866597724924,3,1711
1703,2149,0.42810609585853887,193.40625,4.63890181479758,33.578125,64,3.380126953125,1.4644020474639368,0.34853420195439744,48.864789909550964,0.010702652396463471,10,0.5333333333333333,0.005128205128205128,0.005128205128205128,0.3641025641025641,0.09230769230769231,0.016286644951140065,0.017682643089809214,0.0604932526756631,1,1712
1704,1659,0.4472573839662447,135.65671641791045,4.335744424352019,24.761194029850746,67,4.3412786812207615,1.3869801084990958,0.40687160940325495,64.36387088067801,0.028933092224231464,10,0.39732142857142855,0.004464285714285714,0.044642857142857144,0.38839285714285715,0.16517857142857142,0.02230259192284509,0.012055455093429777,0.03676913803496082,1,1713
1705,2035,0.4442260442260442,181.90322580645162,4.4,32.83870967741935,62,5.4388657648283045,1.4004914004914004,0.3425061425061425,55.022137195846895,0.022113022113022112,10,0.42995169082125606,0.0,0.00966183574879227,0.48792270531400966,0.07246376811594203,0.012776412776412777,0.016216216216216217,0.05307125307125307,1,1714
1706,1342,0.4582712369597616,120.21311475409836,4.336065573770492,22.0,61,2.864552539639882,1.3666169895678093,0.37183308494783907,68.88920268256335,0.013412816691505217,10,0.5347593582887701,0.0,0.053475935828877004,0.3048128342245989,0.10695187165775401,0.020119225037257823,0.020864381520119227,0.06631892697466468,1,1715
1707,2245,0.44587973273942094,112.38532110091744,4.323385300668152,20.59633027522936,109,2.295261341637909,1.3844097995545657,0.34209354120267266,68.80865572832596,0.019599109131403118,10,0.4444444444444444,0.037037037037037035,0.09259259259259259,0.37407407407407406,0.05185185185185185,0.008908685968819599,0.01648106904231626,0.03830734966592428,2,1716
1708,2657,0.42717350395182535,140.9902912621359,4.371095220173127,25.796116504854368,103,0.5118295786596286,1.3680843056078285,0.3187805796010538,64.91200949315055,0.02898005269100489,10,0.6408839779005525,0.0055248618784530384,0.09944751381215469,0.16574585635359115,0.08839779005524862,0.00978547233722243,0.014301844185171246,0.0323673315769665,1,1717
1709,1085,0.44608294930875575,142.69767441860466,4.455299539170507,25.232558139534884,43,4.717144402379665,1.4221198156682027,0.3907834101382489,60.91261708284216,0.026728110599078342,10,0.5168539325842697,0.0056179775280898875,0.02247191011235955,0.2752808988764045,0.1797752808988764,0.004608294930875576,0.023963133640552997,0.04884792626728111,2,1718
1710,2208,0.4483695652173913,135.06593406593407,4.457880434782608,24.263736263736263,91,2.3837700760777687,1.4415760869565217,0.3383152173913044,60.24997073578598,0.006793478260869565,10,0.5361702127659574,0.00851063829787234,0.02127659574468085,0.3574468085106383,0.07659574468085106,0.017210144927536232,0.029438405797101448,0.05434782608695652,2,1719
1711,2605,0.4326295585412668,149.59375,4.387332053742802,27.135416666666668,96,3.364040798611111,1.4053742802303264,0.34433781190019197,60.39788797584774,0.009213051823416507,10,0.4684385382059801,0.03986710963455149,0.04983388704318937,0.34219269102990035,0.09966777408637874,0.019961612284069098,0.022648752399232246,0.026487523992322456,2,1720
1712,1686,0.4543297746144721,128.87671232876713,4.459667852906287,23.095890410958905,73,2.225370613623569,1.4217081850533808,0.3896797153024911,63.11615877736071,0.009489916963226572,10,0.5771144278606966,0.009950248756218905,0.029850746268656716,0.2935323383084577,0.08955223880597014,0.010676156583629894,0.0166073546856465,0.045670225385527875,3,1721
1713,2712,0.4387905604719764,142.02857142857144,4.375,25.82857142857143,105,3.738412698412699,1.4081858407079646,0.3145280235988201,61.48647787610622,0.02064896755162242,10,0.5527950310559007,0.003105590062111801,0.003105590062111801,0.39751552795031053,0.043478260869565216,0.014749262536873156,0.015486725663716814,0.05014749262536873,1,1722
1714,2375,0.44505263157894737,125.49514563106796,4.330526315789474,23.058252427184467,103,0.535771514751626,1.3747368421052633,0.30821052631578943,67.12813694430251,0.010105263157894737,10,0.6989795918367347,0.00510204081632653,0.0663265306122449,0.14795918367346939,0.08163265306122448,0.013473684210526317,0.02526315789473684,0.053894736842105266,1,1723
1715,1358,0.4543446244477172,122.11666666666666,4.301178203240059,22.666666666666668,60,1.44,1.3681885125184094,0.39764359351988215,68.07958517427592,0.011782032400589101,10,0.6041666666666666,0.013888888888888888,0.041666666666666664,0.25,0.09027777777777778,0.011045655375552283,0.020618556701030927,0.05154639175257732,3,1724
1716,2200,0.44045454545454543,145.07142857142858,4.411818181818182,26.19047619047619,84,2.999574829931973,1.404090909090909,0.37181818181818177,61.46557575757578,0.035,10,0.49019607843137253,0.00784313725490196,0.00784313725490196,0.3254901960784314,0.16862745098039217,0.017727272727272727,0.014545454545454545,0.04772727272727273,1,1725
1717,1333,0.4673668417104276,134.28301886792454,4.18754688672168,25.150943396226417,53,2.9391242435030263,1.3615903975994,0.3668417104276069,66.11624481592096,0.015003750937734433,10,0.46511627906976744,0.01744186046511628,0.05232558139534884,0.27906976744186046,0.18604651162790697,0.012003000750187547,0.01800450112528132,0.060765191297824456,3,1726
1718,1628,0.44963144963144963,167.14814814814815,4.368550368550369,30.14814814814815,54,6.1865569272976675,1.3673218673218672,0.39127764127764125,60.55919965419967,0.033783783783783786,10,0.3853658536585366,0.014634146341463415,0.06341463414634146,0.4292682926829268,0.1073170731707317,0.015356265356265357,0.0085995085995086,0.04176904176904177,1,1727
1719,1396,0.4491404011461318,142.88679245283018,4.317335243553009,26.339622641509433,53,1.5720897116411532,1.3746418338108883,0.37893982808022925,63.80558387846679,0.01790830945558739,10,0.4927536231884058,0.0,0.06521739130434782,0.2318840579710145,0.21014492753623187,0.01504297994269341,0.01862464183381089,0.05157593123209169,3,1728
1720,1088,0.5,137.0,4.0588235294117645,26.536585365853657,41,1.0868530636525877,1.3308823529411764,0.35661764705882354,67.30771879483504,0.02297794117647059,10,0.5517241379310345,0.011494252873563218,0.1724137931034483,0.2413793103448276,0.022988505747126436,0.011948529411764705,0.013786764705882353,0.05238970588235294,3,1729
1721,2240,0.43839285714285714,132.19565217391303,4.332589285714286,24.347826086956523,92,2.5576559546313797,1.4075892857142858,0.3566964285714286,63.03990295031056,0.012946428571428572,10,0.6098484848484849,0.0,0.022727272727272728,0.3106060606060606,0.056818181818181816,0.015625,0.020982142857142855,0.026339285714285714,2,1730
1722,1659,0.4430379746835443,133.19402985074626,4.282097649186257,24.761194029850746,67,1.0438850523501892,1.3423749246534056,0.36648583484026526,68.1374694340234,0.024110910186859555,10,0.5845070422535211,0.007042253521126761,0.09859154929577464,0.2323943661971831,0.07746478873239436,0.013261000602772756,0.004822182037371911,0.045207956600361664,1,1731
1723,1849,0.4272579772850189,122.75294117647059,4.510005408328826,21.75294117647059,85,2.3966782006920413,1.4261763115197403,0.3585722011898323,64.10124875131234,0.014061654948620876,10,0.527027027027027,0.009009009009009009,0.02702702702702703,0.35135135135135137,0.08558558558558559,0.012979989183342347,0.018929150892374257,0.04813412655489454,2,1732
1724,1237,0.4260307194826192,137.7058823529412,4.5634599838318515,24.254901960784313,51,2.212226066897347,1.4324979789814067,0.3872271624898949,61.02694548797693,0.012126111560226353,10,0.5766423357664233,0.0,0.0364963503649635,0.30656934306569344,0.08029197080291971,0.00889248181083266,0.018593371059013743,0.05173807599029911,3,1733
1725,2051,0.46513895660653337,147.16,4.273037542662116,27.386666666666667,75,1.9164444444444442,1.3612871769868358,0.30667966845441247,63.87263816024705,0.009751340809361287,10,0.5561224489795918,0.0,0.025510204081632654,0.28061224489795916,0.1377551020408163,0.013164310092637738,0.019502681618722574,0.06679668454412482,1,1734
1726,1724,0.4408352668213457,135.14285714285714,4.35092807424594,24.62857142857143,70,3.615510204081633,1.402552204176334,0.33816705336426917,63.18108352668215,0.02494199535962877,10,0.46601941747572817,0.024271844660194174,0.038834951456310676,0.4174757281553398,0.05339805825242718,0.008700696055684454,0.022041763341067284,0.06264501160092807,3,1735
1727,2506,0.4381484437350359,135.36274509803923,4.385474860335195,24.568627450980394,102,2.892156862745098,1.388268156424581,0.35395051875498806,64.45035710373537,0.0051875498802873106,10,0.5457627118644067,0.003389830508474576,0.030508474576271188,0.34576271186440677,0.07457627118644068,0.0111731843575419,0.023543495610534718,0.03750997605746209,2,1736
1728,2604,0.42972350230414746,135.98095238095237,4.405913978494624,24.8,105,1.639455782312925,1.3878648233486943,0.3333333333333333,64.24963594470049,0.010752688172043012,10,0.5020746887966805,0.02074688796680498,0.03319502074688797,0.3112033195020747,0.13278008298755187,0.01881720430107527,0.019585253456221197,0.05069124423963134,1,1737
1729,2300,0.47130434782608693,155.7625,4.294782608695652,28.75,80,1.4878124999999998,1.3791304347826088,0.32782608695652177,60.97931521739131,0.019130434782608695,10,0.6473429951690821,0.014492753623188406,0.057971014492753624,0.2222222222222222,0.057971014492753624,0.013043478260869565,0.022608695652173914,0.06782608695652174,3,1738
1730,2733,0.48261983168679107,125.21052631578948,4.130625686059275,23.973684210526315,114,1.724376731301939,1.3212586900841565,0.2751555067691182,70.72322534519617,0.008781558726673985,10,0.5518518518518518,0.007407407407407408,0.08148148148148149,0.3074074074074074,0.05185185185185185,0.017197219173069888,0.010611050128064398,0.06330040248810831,2,1739
1731,1503,0.4417831004657352,139.28813559322035,4.347305389221557,25.47457627118644,59,2.3453030738293594,1.3892215568862276,0.4111776447105788,63.450161372170925,0.0166333998669328,10,0.5159235668789809,0.0,0.07643312101910828,0.33121019108280253,0.07643312101910828,0.014637391882900865,0.02262142381902861,0.04258150365934797,3,1740
1732,2990,0.4254180602006689,146.02654867256638,4.371571906354515,26.460176991150444,113,3.6729579450231027,1.3876254180602006,0.3076923076923077,62.584809986089354,0.03745819397993311,10,0.5014925373134328,0.0,0.01791044776119403,0.417910447761194,0.0626865671641791,0.016722408026755852,0.01036789297658863,0.04414715719063545,1,1741
1733,2155,0.4408352668213457,102.11206896551724,4.390255220417633,18.57758620689655,116,1.668103448275862,1.3860788863109048,0.3020881670533643,70.71647621809747,0.0060324825986078886,10,0.4482758620689655,0.0,0.09578544061302682,0.32950191570881227,0.12643678160919541,0.018561484918793503,0.02134570765661253,0.05382830626450116,1,1742
1734,2691,0.40839836492010406,161.63541666666666,4.638424377554812,28.03125,96,3.276041666666667,1.445187662578967,0.34968413229282796,56.12040499581941,0.029728725380899292,10,0.5033783783783784,0.0033783783783783786,0.02027027027027027,0.34459459459459457,0.12837837837837837,0.012263099219620958,0.015235971757710888,0.046822742474916385,1,1743
1735,1453,0.45492085340674465,107.68055555555556,4.218169304886442,20.180555555555557,72,2.1049382716049387,1.3565037852718513,0.3750860289057123,71.59151587711251,0.018582243633860976,10,0.5227272727272727,0.0,0.08522727272727272,0.3522727272727273,0.03977272727272727,0.01032346868547832,0.02339986235375086,0.053682037164487266,2,1744
1736,2672,0.42290419161676646,147.23076923076923,4.595434131736527,25.692307692307693,104,3.267381656804734,1.438622754491018,0.3566616766467066,59.04982266236759,0.030688622754491017,10,0.43548387096774194,0.0064516129032258064,0.025806451612903226,0.36774193548387096,0.16451612903225807,0.023203592814371257,0.010104790419161677,0.04752994011976048,1,1745
1737,3003,0.4538794538794539,168.0,4.345987345987346,30.642857142857142,98,4.373177842565597,1.3906093906093906,0.26939726939726943,58.08694555444558,0.01098901098901099,10,0.5059523809523809,0.008928571428571428,0.023809523809523808,0.37202380952380953,0.08928571428571429,0.011988011988011988,0.017982017982017984,0.07126207126207126,1,1746
